Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Âge moyen singulier au mariage,32.9
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Âge moyen singulier au mariage,29.2
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Âge moyen singulier au mariage,29.2
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des célibataires parmi les 15 ans et plus (%),28.9
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des célibataires parmi les 15 ans et plus (%),28.9
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part de la population de moins de 15 ans (%),27.7
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part de la population de moins de 15 ans (%),27.7
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part de la population de moins de 15 ans (%),26.3
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),26.3
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Âge moyen singulier au mariage,25.6
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Âge moyen singulier au mariage,25.6
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part de la population de moins de 15 ans (%),25.1
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part de la population de moins de 15 ans (%),25.1
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part de la population de 60 ans et plus (%),16.0
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part de la population de 60 ans et plus (%),16.0
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part de la population de 60 ans et plus (%),14.8
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),14.8
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part de la population de 60 ans et plus (%),13.6
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part de la population de 60 ans et plus (%),13.6
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),11.3
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),11.3
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),6.6
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),6.6
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),4.3
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),4.3
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),3.4
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),3.4
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Descendance finale des femmes,2.8
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Descendance finale des femmes,2.8
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Descendance finale des femmes,2.8
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Descendance finale des femmes,2.8
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),2.2
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),2.2
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Indicateur conjoncturel de fécondité,2.05
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Indicateur conjoncturel de fécondité,2.05
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Indicateur conjoncturel de fécondité,2.05
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,2.05
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),1.2
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),1.2
