Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Taux de chômage (%),43.5
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Taux de chômage (%),43.5
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Taux de chômage (%),42.9
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Taux de chômage (%),42.9
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Taux d'activité des 15 ans et plus (%),38.3
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Taux d'activité des 15 ans et plus (%),38.3
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),29.7
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),29.7
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),27.2
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),27.2
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),12.5
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),12.5
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Taux d'activité des 15 ans et plus (%),11.0
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Taux d'activité des 15 ans et plus (%),11.0
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),6.1
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),6.1
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),5.5
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),5.5
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),4.4
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),4.4
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),3.9
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),3.9
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.7
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.7
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.5
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.5
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.3
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.3
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.1
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.1
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.4
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.4
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ain Bni Mathar,Urbain,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ain Bni Mathar,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
