Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),41.8
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),41.3
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),41.3
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),41.1
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),41.1
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),40.9
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),40.9
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),40.3
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),40.3
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),39.7
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),39.7
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),39.2
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),39.2
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),37.0
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),37.0
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),32.0
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),32.0
