Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),2.0
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.4
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.4
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
