Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des célibataires parmi les 15 ans et plus (%),29.6
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population de moins de 15 ans (%),28.0
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population de moins de 15 ans (%),28.0
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),26.7
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population de moins de 15 ans (%),26.7
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Âge moyen singulier au mariage,26.5
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Âge moyen singulier au mariage,26.5
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part de la population de moins de 15 ans (%),25.5
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part de la population de moins de 15 ans (%),25.5
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part de la population de 60 ans et plus (%),16.5
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part de la population de 60 ans et plus (%),16.5
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),15.5
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population de 60 ans et plus (%),15.5
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population de 60 ans et plus (%),14.5
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population de 60 ans et plus (%),14.5
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),8.3
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),8.3
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.6
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.6
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Descendance finale des femmes,3.0
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Descendance finale des femmes,3.0
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Descendance finale des femmes,3.0
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Descendance finale des femmes,3.0
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,2.22
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Indicateur conjoncturel de fécondité,2.22
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Indicateur conjoncturel de fécondité,2.22
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Indicateur conjoncturel de fécondité,2.22
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.8
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.8
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.7
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.7
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.7
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.7
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.7
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.7
