Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Bni Mathar,Rural,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),10.6
Oriental -> Jerada -> Bni Mathar,Ensemble,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),10.6
Oriental -> Jerada -> Bni Mathar,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),7.1
Oriental -> Jerada -> Bni Mathar,Rural,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),7.1
Oriental -> Jerada -> Bni Mathar,Ensemble,Féminin,Taux d'activité des 15 ans et plus (%),5.5
Oriental -> Jerada -> Bni Mathar,Rural,Féminin,Taux d'activité des 15 ans et plus (%),5.5
Oriental -> Jerada -> Bni Mathar,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),4.7
Oriental -> Jerada -> Bni Mathar,Rural,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),4.7
Oriental -> Jerada -> Bni Mathar,Rural,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.3
Oriental -> Jerada -> Bni Mathar,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.3
Oriental -> Jerada -> Bni Mathar,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.2
Oriental -> Jerada -> Bni Mathar,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.2
Oriental -> Jerada -> Bni Mathar,Rural,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.0
Oriental -> Jerada -> Bni Mathar,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.0
Oriental -> Jerada -> Bni Mathar,Rural,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Bni Mathar,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Bni Mathar,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.1
Oriental -> Jerada -> Bni Mathar,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.1
Oriental -> Jerada -> Bni Mathar,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Bni Mathar,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Bni Mathar,Rural,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Bni Mathar,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Bni Mathar,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Bni Mathar,Rural,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
