Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Bni Mathar,Urbain,Ensemble,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Bni Mathar,Urbain,Féminin,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Bni Mathar,Urbain,Masculin,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Bni Mathar,Rural,Masculin,Taux de prévalence du handicap (%),3.9
Oriental -> Jerada -> Bni Mathar,Ensemble,Masculin,Taux de prévalence du handicap (%),3.9
Oriental -> Jerada -> Bni Mathar,Rural,Féminin,Taux de prévalence du handicap (%),3.8
Oriental -> Jerada -> Bni Mathar,Ensemble,Féminin,Taux de prévalence du handicap (%),3.8
Oriental -> Jerada -> Bni Mathar,Rural,Ensemble,Taux de prévalence du handicap (%),3.8
Oriental -> Jerada -> Bni Mathar,Ensemble,Ensemble,Taux de prévalence du handicap (%),3.8
