Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada,Urbain,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada,Urbain,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.7
Oriental -> Jerada,Urbain,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.7
Oriental -> Jerada,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.7
Oriental -> Jerada,Urbain,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.7
Oriental -> Jerada,Urbain,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.7
Oriental -> Jerada,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada,Urbain,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada,Urbain,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada,Urbain,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.4
Oriental -> Jerada,Rural,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.3
Oriental -> Jerada,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.1
Oriental -> Jerada,Rural,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.1
Oriental -> Jerada,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
