Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part des salariés parmi les actifs occupés de 15 ans et plus (%),34.2
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part des salariés parmi les actifs occupés de 15 ans et plus (%),34.2
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),2.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),2.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),2.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),2.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),2.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),2.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),2.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),2.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Taux d'activité des 15 ans et plus (%),0.5
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Taux d'activité des 15 ans et plus (%),0.5
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
