Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Ouled Ghziyel,Rural,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",5.4
Oriental -> Jerada -> Ouled Ghziyel,Rural,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",4.9
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",4.9
Oriental -> Jerada -> Ouled Ghziyel,Rural,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),4.2
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),4.2
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),3.6
Oriental -> Jerada -> Ouled Ghziyel,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),3.6
Oriental -> Jerada -> Ouled Ghziyel,Rural,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),3.1
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),3.1
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),2.2
Oriental -> Jerada -> Ouled Ghziyel,Rural,Masculin,Part de la population ayant un niveau d'études supérieur (%),2.2
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),2.1
Oriental -> Jerada -> Ouled Ghziyel,Rural,Ensemble,Part de la population ayant un niveau d'études supérieur (%),2.1
Oriental -> Jerada -> Ouled Ghziyel,Rural,Féminin,Part de la population ayant un niveau d'études supérieur (%),2.1
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),2.1
Oriental -> Jerada -> Ouled Ghziyel,Rural,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.3
Oriental -> Jerada -> Ouled Ghziyel,Rural,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.3
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.3
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.3
Oriental -> Jerada -> Ouled Ghziyel,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.3
Oriental -> Jerada -> Ouled Ghziyel,Rural,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.3
