Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),37.9
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),37.9
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),36.8
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),36.8
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),35.1
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),35.1
Oriental -> Jerada -> Jerada,Urbain,Féminin,Taux d'analphabétisme des 10 ans et plus (%),33.6
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Taux d'analphabétisme des 10 ans et plus (%),33.6
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),33.1
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),33.1
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),30.6
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),30.6
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part de la population ayant un niveau d'études primaire (%),25.7
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part de la population ayant un niveau d'études primaire (%),25.7
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),25.3
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),25.3
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),24.7
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),24.7
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part de la population ayant un niveau d'études primaire (%),23.8
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part de la population ayant un niveau d'études primaire (%),23.8
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),22.6
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),22.6
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part de la population ayant un niveau d'études primaire (%),22.0
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part de la population ayant un niveau d'études primaire (%),22.0
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),20.8
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),20.8
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),17.1
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),17.1
Oriental -> Jerada -> Jerada,Urbain,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",16.3
Oriental -> Jerada -> Jerada,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",16.3
