Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),2.9
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),2.9
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.7
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.7
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.4
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),1.4
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),1.1
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),1.1
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
