Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Mrija,Urbain,Ensemble,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Mrija,Urbain,Masculin,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Mrija,Urbain,Féminin,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Mrija,Rural,Masculin,Taux de prévalence du handicap (%),3.7
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Taux de prévalence du handicap (%),3.7
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Taux de prévalence du handicap (%),3.2
Oriental -> Jerada -> Mrija,Rural,Ensemble,Taux de prévalence du handicap (%),3.2
Oriental -> Jerada -> Mrija,Rural,Féminin,Taux de prévalence du handicap (%),2.7
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Taux de prévalence du handicap (%),2.7
