Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Âge moyen singulier au mariage,31.8
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Âge moyen singulier au mariage,27.6
Oriental -> Jerada -> Mrija,Rural,Ensemble,Âge moyen singulier au mariage,27.6
Oriental -> Jerada -> Mrija,Rural,Féminin,Part des célibataires parmi les 15 ans et plus (%),24.3
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Part des célibataires parmi les 15 ans et plus (%),24.3
Oriental -> Jerada -> Mrija,Rural,Féminin,Âge moyen singulier au mariage,23.5
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Âge moyen singulier au mariage,23.5
Oriental -> Jerada -> Mrija,Rural,Masculin,Part de la population de 60 ans et plus (%),11.4
Oriental -> Jerada -> Mrija,Rural,Féminin,Part de la population de 60 ans et plus (%),11.4
Oriental -> Jerada -> Mrija,Rural,Ensemble,Part de la population de 60 ans et plus (%),11.4
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Part de la population de 60 ans et plus (%),11.4
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Part de la population de 60 ans et plus (%),11.4
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),11.4
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),8.1
Oriental -> Jerada -> Mrija,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),8.1
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Descendance finale des femmes,4.5
Oriental -> Jerada -> Mrija,Rural,Ensemble,Descendance finale des femmes,4.5
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Descendance finale des femmes,4.5
Oriental -> Jerada -> Mrija,Rural,Féminin,Descendance finale des femmes,4.5
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.3
Oriental -> Jerada -> Mrija,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.3
Oriental -> Jerada -> Mrija,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),2.7
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),2.7
Oriental -> Jerada -> Mrija,Rural,Féminin,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Mrija,Rural,Ensemble,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),2.0
Oriental -> Jerada -> Mrija,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),2.0
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.2
Oriental -> Jerada -> Mrija,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.2
Oriental -> Jerada -> Mrija,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.2
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.2
