Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.9
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.7
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.7
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.0
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.0
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.4
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.4
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.3
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.3
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
