Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des célibataires parmi les 15 ans et plus (%),28.7
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des célibataires parmi les 15 ans et plus (%),28.7
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population de moins de 15 ans (%),25.9
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population de moins de 15 ans (%),25.9
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population de moins de 15 ans (%),25.0
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),25.0
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part de la population de moins de 15 ans (%),24.1
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part de la population de moins de 15 ans (%),24.1
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Âge moyen singulier au mariage,22.2
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Âge moyen singulier au mariage,22.2
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population de 60 ans et plus (%),16.4
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population de 60 ans et plus (%),16.4
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),16.4
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population de 60 ans et plus (%),16.4
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part de la population de 60 ans et plus (%),16.3
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part de la population de 60 ans et plus (%),16.3
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),8.7
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),8.7
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.7
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.7
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),3.1
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),3.1
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Descendance finale des femmes,2.4
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Descendance finale des femmes,2.4
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Descendance finale des femmes,2.4
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Descendance finale des femmes,2.4
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),2.2
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),2.2
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Indicateur conjoncturel de fécondité,1.56
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,1.56
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Indicateur conjoncturel de fécondité,1.56
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Indicateur conjoncturel de fécondité,1.56
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.3
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.3
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.8
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.8
