Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),44.1
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),42.6
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),42.6
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),42.1
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),42.1
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),41.6
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),41.6
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),41.2
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),41.2
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),40.5
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),40.5
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),39.7
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),39.7
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),38.2
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),38.2
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population ayant un niveau d'études primaire (%),33.3
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population ayant un niveau d'études primaire (%),33.3
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),32.4
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),32.4
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population ayant un niveau d'études primaire (%),29.0
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population ayant un niveau d'études primaire (%),29.0
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Taux d'analphabétisme des 10 ans et plus (%),27.6
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Taux d'analphabétisme des 10 ans et plus (%),27.6
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part de la population ayant un niveau d'études primaire (%),24.5
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part de la population ayant un niveau d'études primaire (%),24.5
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),19.6
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),19.6
