Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.3
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.2
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.2
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.2
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.2
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.2
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
