Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),7.3
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.2
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.3
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),3.8
Oriental -> Jerada -> Tiouli,Rural,Féminin,Descendance finale des femmes,3.3
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Descendance finale des femmes,3.3
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Descendance finale des femmes,3.0
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Descendance finale des femmes,3.0
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Descendance finale des femmes,2.5
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Descendance finale des femmes,2.5
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Indicateur conjoncturel de fécondité,2.34
Oriental -> Jerada -> Tiouli,Rural,Féminin,Indicateur conjoncturel de fécondité,2.34
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,2.09
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Indicateur conjoncturel de fécondité,2.09
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Indicateur conjoncturel de fécondité,1.62
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Indicateur conjoncturel de fécondité,1.62
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.5
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.5
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.5
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.5
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.5
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.4
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.3
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.3
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.1
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
