Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part de la population ayant un niveau d'études primaire (%),31.5
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),31.4
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),30.6
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Taux d'analphabétisme des 10 ans et plus (%),29.9
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part de la population ayant un niveau d'études primaire (%),29.5
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),29.5
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part de la population ayant un niveau d'études primaire (%),27.7
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part de la population ayant un niveau d'études primaire (%),27.6
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),26.1
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part de la population ayant un niveau d'études primaire (%),26.0
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",26.0
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part de la population ayant un niveau d'études primaire (%),25.3
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Taux d'analphabétisme des 10 ans et plus (%),24.5
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",23.4
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part de la population ayant un niveau d'études primaire (%),22.9
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),21.6
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",21.6
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),19.7
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),19.1
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),18.8
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),16.7
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),16.6
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),16.6
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),15.3
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),14.2
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),13.2
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),12.7
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),11.8
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),11.7
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),11.5
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),10.5
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),9.1
Oriental -> Jerada -> Tiouli,Rural,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",8.8
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),8.0
Oriental -> Jerada -> Tiouli,Rural,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",8.0
Oriental -> Jerada -> Tiouli,Rural,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",7.5
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),6.8
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part de la population ayant un niveau d'études supérieur (%),6.7
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part de la population ayant un niveau d'études supérieur (%),6.3
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part de la population ayant un niveau d'études supérieur (%),5.8
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),5.6
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),5.0
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),4.3
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),3.8
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),3.5
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),3.2
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part de la population ayant un niveau d'études supérieur (%),2.5
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part de la population ayant un niveau d'études supérieur (%),2.2
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part de la population ayant un niveau d'études supérieur (%),1.9
Oriental -> Jerada -> Tiouli,Rural,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.8
Oriental -> Jerada -> Tiouli,Rural,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.7
Oriental -> Jerada -> Tiouli,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.7
Oriental -> Jerada -> Tiouli,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.5
Oriental -> Jerada -> Tiouli,Rural,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.5
Oriental -> Jerada -> Tiouli,Urbain,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.4
Oriental -> Jerada -> Tiouli,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.4
Oriental -> Jerada -> Tiouli,Urbain,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.3
Oriental -> Jerada -> Tiouli,Urbain,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.1
