Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Taux d'activité des 15 ans et plus (%),8.1
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),7.4
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),7.4
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),5.0
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),5.0
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.7
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.7
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.4
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.4
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
