Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),53.1
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),53.1
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),50.2
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),50.2
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Taux d'analphabétisme des 10 ans et plus (%),49.1
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Taux d'analphabétisme des 10 ans et plus (%),49.1
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),43.2
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),43.2
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),39.8
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),39.8
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),36.0
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),36.0
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),35.3
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),35.3
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),34.3
