Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Gafait,Ensemble,Masculin,Part de la population de moins de 15 ans (%),25.6
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Âge moyen singulier au mariage,24.8
Oriental -> Jerada -> Gafait,Rural,Féminin,Âge moyen singulier au mariage,24.8
Oriental -> Jerada -> Gafait,Rural,Ensemble,Part de la population de moins de 15 ans (%),24.3
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),24.3
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part de la population de moins de 15 ans (%),22.9
Oriental -> Jerada -> Gafait,Rural,Féminin,Part de la population de moins de 15 ans (%),22.9
Oriental -> Jerada -> Gafait,Ensemble,Masculin,Part de la population de 60 ans et plus (%),19.1
Oriental -> Jerada -> Gafait,Rural,Masculin,Part de la population de 60 ans et plus (%),19.1
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),18.5
Oriental -> Jerada -> Gafait,Rural,Ensemble,Part de la population de 60 ans et plus (%),18.5
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part de la population de 60 ans et plus (%),17.9
Oriental -> Jerada -> Gafait,Rural,Féminin,Part de la population de 60 ans et plus (%),17.9
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),10.1
Oriental -> Jerada -> Gafait,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),10.1
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.8
Oriental -> Jerada -> Gafait,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.8
Oriental -> Jerada -> Gafait,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),3.4
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),3.4
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Descendance finale des femmes,2.9
Oriental -> Jerada -> Gafait,Rural,Féminin,Descendance finale des femmes,2.9
Oriental -> Jerada -> Gafait,Rural,Ensemble,Descendance finale des femmes,2.9
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Descendance finale des femmes,2.9
Oriental -> Jerada -> Gafait,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),2.4
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),2.4
Oriental -> Jerada -> Gafait,Rural,Féminin,Indicateur conjoncturel de fécondité,1.78
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,1.78
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Indicateur conjoncturel de fécondité,1.78
Oriental -> Jerada -> Gafait,Rural,Ensemble,Indicateur conjoncturel de fécondité,1.78
Oriental -> Jerada -> Gafait,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.4
Oriental -> Jerada -> Gafait,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.4
Oriental -> Jerada -> Gafait,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),1.1
Oriental -> Jerada -> Gafait,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),1.1
