Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Gafait,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),2.0
Oriental -> Jerada -> Gafait,Rural,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),2.0
Oriental -> Jerada -> Gafait,Rural,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.8
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),1.8
Oriental -> Jerada -> Gafait,Rural,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.5
Oriental -> Jerada -> Gafait,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.5
Oriental -> Jerada -> Gafait,Rural,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.3
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),1.3
Oriental -> Jerada -> Gafait,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Rural,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Rural,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Rural,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Rural,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Rural,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part des indépendants parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Rural,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Gafait,Rural,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
