Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),59.0
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part des personnes sachant lire et écrire l'arabe uniquement parmi les alphabètes de 10 ans et plus (%),59.0
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),51.5
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),51.5
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Taux d'analphabétisme des 10 ans et plus (%),51.2
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Taux d'analphabétisme des 10 ans et plus (%),51.2
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),39.9
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),39.9
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),38.4
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),38.4
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population ayant un niveau d'études primaire (%),33.2
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population ayant un niveau d'études primaire (%),33.2
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population ayant un niveau d'études primaire (%),30.0
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population ayant un niveau d'études primaire (%),30.0
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),29.0
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),29.0
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),27.7
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),27.7
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),27.2
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),27.2
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Taux d'analphabétisme des 10 ans et plus (%),26.5
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Taux d'analphabétisme des 10 ans et plus (%),26.5
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population ayant un niveau d'études primaire (%),26.5
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population ayant un niveau d'études primaire (%),26.5
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),26.4
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),26.4
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),26.2
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),26.2
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),19.6
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),19.6
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",13.0
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",13.0
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),12.6
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),12.6
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",9.7
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",9.7
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.8
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.8
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",7.6
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",7.6
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.4
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.4
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),6.9
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),6.9
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population ayant un niveau d'études supérieur (%),3.7
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),3.7
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),3.1
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population ayant un niveau d'études supérieur (%),3.1
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),2.4
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population ayant un niveau d'études supérieur (%),2.4
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.2
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.2
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.1
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.1
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.0
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.0
