Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part des célibataires parmi les 15 ans et plus (%),30.5
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part des célibataires parmi les 15 ans et plus (%),30.5
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Âge moyen singulier au mariage,24.7
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Âge moyen singulier au mariage,24.7
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population de moins de 15 ans (%),22.8
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population de moins de 15 ans (%),22.8
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),22.5
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population de moins de 15 ans (%),22.5
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population de moins de 15 ans (%),22.3
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population de moins de 15 ans (%),22.3
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part de la population de 60 ans et plus (%),18.6
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part de la population de 60 ans et plus (%),18.6
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part de la population de 60 ans et plus (%),18.4
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),18.4
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part de la population de 60 ans et plus (%),18.3
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part de la population de 60 ans et plus (%),18.3
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),9.2
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),9.2
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.8
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),4.8
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Descendance finale des femmes,2.7
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Descendance finale des femmes,2.7
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Descendance finale des femmes,2.7
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Descendance finale des femmes,2.7
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Indicateur conjoncturel de fécondité,2.47
Oriental -> Jerada -> Ras Asfour,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.7
Oriental -> Jerada -> Ras Asfour,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.7
Oriental -> Jerada -> Ras Asfour,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.3
Oriental -> Jerada -> Ras Asfour,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.3
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.0
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.0
Oriental -> Jerada -> Ras Asfour,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
Oriental -> Jerada -> Ras Asfour,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
