Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Touissit,Rural,Ensemble,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Touissit,Rural,Féminin,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Touissit,Rural,Masculin,Taux de prévalence du handicap (%),
Oriental -> Jerada -> Touissit,Urbain,Masculin,Taux de prévalence du handicap (%),5.6
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Taux de prévalence du handicap (%),5.6
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Taux de prévalence du handicap (%),5.0
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Taux de prévalence du handicap (%),5.0
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Taux de prévalence du handicap (%),4.4
Oriental -> Jerada -> Touissit,Urbain,Féminin,Taux de prévalence du handicap (%),4.4
