Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Touissit,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),
Oriental -> Jerada -> Touissit,Rural,Masculin,Part de la population de 60 ans et plus (%),
Oriental -> Jerada -> Touissit,Rural,Ensemble,Part des marié.e.s parmi les 15 ans et plus (%),
Oriental -> Jerada -> Touissit,Rural,Masculin,Part de la population de 15-59 ans (%),
Oriental -> Jerada -> Touissit,Rural,Ensemble,Âge moyen singulier au mariage,
Oriental -> Jerada -> Touissit,Rural,Ensemble,Descendance finale des femmes,
Oriental -> Jerada -> Touissit,Rural,Ensemble,Indicateur conjoncturel de fécondité,
Oriental -> Jerada -> Touissit,Rural,Ensemble,Part de la population de 15-59 ans (%),
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des marié.e.s parmi les 15 ans et plus (%),59.6
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des marié.e.s parmi les 15 ans et plus (%),59.6
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des marié.e.s parmi les 15 ans et plus (%),58.3
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des marié.e.s parmi les 15 ans et plus (%),58.3
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population de 15-59 ans (%),57.6
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population de 15-59 ans (%),57.6
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population de 15-59 ans (%),57.4
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population de 15-59 ans (%),57.4
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population de 15-59 ans (%),57.2
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population de 15-59 ans (%),57.2
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des marié.e.s parmi les 15 ans et plus (%),56.8
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des marié.e.s parmi les 15 ans et plus (%),56.8
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des célibataires parmi les 15 ans et plus (%),41.1
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des célibataires parmi les 15 ans et plus (%),41.1
Oriental -> Jerada -> Touissit,Urbain,Masculin,Âge moyen singulier au mariage,34.0
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Âge moyen singulier au mariage,34.0
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des célibataires parmi les 15 ans et plus (%),33.6
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des célibataires parmi les 15 ans et plus (%),33.6
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Âge moyen singulier au mariage,28.4
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Âge moyen singulier au mariage,28.4
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des célibataires parmi les 15 ans et plus (%),26.7
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des célibataires parmi les 15 ans et plus (%),26.7
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population de moins de 15 ans (%),24.4
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population de moins de 15 ans (%),24.4
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population de moins de 15 ans (%),23.1
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),23.1
Oriental -> Jerada -> Touissit,Urbain,Féminin,Âge moyen singulier au mariage,22.7
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Âge moyen singulier au mariage,22.7
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population de moins de 15 ans (%),21.9
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population de moins de 15 ans (%),21.9
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population de 60 ans et plus (%),20.9
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population de 60 ans et plus (%),20.9
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),19.5
