Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),41.3
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),41.3
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),39.4
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),39.4
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),37.2
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),37.2
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),37.0
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),37.0
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Taux d'analphabétisme des 10 ans et plus (%),33.9
Oriental -> Jerada -> Touissit,Urbain,Féminin,Taux d'analphabétisme des 10 ans et plus (%),33.9
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),29.9
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),29.9
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population ayant un niveau d'études primaire (%),27.6
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population ayant un niveau d'études primaire (%),27.6
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population ayant un niveau d'études primaire (%),25.8
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population ayant un niveau d'études primaire (%),25.8
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),25.0
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),25.0
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population ayant un niveau d'études primaire (%),24.1
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population ayant un niveau d'études primaire (%),24.1
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),22.4
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population n'ayant aucun niveau d'études dans l'enseignement général (%),22.4
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),21.0
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),21.0
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),18.8
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),18.8
Oriental -> Jerada -> Touissit,Urbain,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",18.1
Oriental -> Jerada -> Touissit,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",18.1
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),17.2
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),17.2
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),16.7
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),16.7
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",16.6
