Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.9
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des employeurs parmi les actifs occupés de 15 ans et plus (%),0.8
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.6
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.5
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.3
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.3
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.2
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.2
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des coopérateurs et des associés parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des aides familiaux parmi les actifs occupés de 15 ans et plus (%),0.0
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des apprentis parmi les actifs occupés de 15 ans et plus (%),0.0
