Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Sidi Boubker,Rural,Féminin,Part de la population de moins de 15 ans (%),20.9
Oriental -> Jerada -> Sidi Boubker,Ensemble,Masculin,Part de la population de 60 ans et plus (%),20.9
Oriental -> Jerada -> Sidi Boubker,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),20.4
Oriental -> Jerada -> Sidi Boubker,Urbain,Féminin,Part de la population de 60 ans et plus (%),20.2
Oriental -> Jerada -> Sidi Boubker,Ensemble,Féminin,Part de la population de 60 ans et plus (%),19.9
Oriental -> Jerada -> Sidi Boubker,Rural,Féminin,Part de la population de 60 ans et plus (%),19.3
Oriental -> Jerada -> Sidi Boubker,Rural,Ensemble,Part de la population de 60 ans et plus (%),18.9
Oriental -> Jerada -> Sidi Boubker,Rural,Masculin,Part de la population de 60 ans et plus (%),18.5
Oriental -> Jerada -> Sidi Boubker,Urbain,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),11.4
Oriental -> Jerada -> Sidi Boubker,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),11.0
Oriental -> Jerada -> Sidi Boubker,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),9.8
Oriental -> Jerada -> Sidi Boubker,Urbain,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),6.6
Oriental -> Jerada -> Sidi Boubker,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),6.2
Oriental -> Jerada -> Sidi Boubker,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.0
Oriental -> Jerada -> Sidi Boubker,Urbain,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),4.3
Oriental -> Jerada -> Sidi Boubker,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),4.1
Oriental -> Jerada -> Sidi Boubker,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),3.4
Oriental -> Jerada -> Sidi Boubker,Urbain,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),3.3
Oriental -> Jerada -> Sidi Boubker,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),3.1
Oriental -> Jerada -> Sidi Boubker,Rural,Ensemble,Descendance finale des femmes,2.6
Oriental -> Jerada -> Sidi Boubker,Rural,Féminin,Descendance finale des femmes,2.6
Oriental -> Jerada -> Sidi Boubker,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),2.4
Oriental -> Jerada -> Sidi Boubker,Ensemble,Ensemble,Descendance finale des femmes,2.2
Oriental -> Jerada -> Sidi Boubker,Ensemble,Féminin,Descendance finale des femmes,2.2
Oriental -> Jerada -> Sidi Boubker,Urbain,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),2.1
Oriental -> Jerada -> Sidi Boubker,Urbain,Féminin,Descendance finale des femmes,2.0
Oriental -> Jerada -> Sidi Boubker,Urbain,Ensemble,Descendance finale des femmes,2.0
Oriental -> Jerada -> Sidi Boubker,Urbain,Féminin,Indicateur conjoncturel de fécondité,1.92
Oriental -> Jerada -> Sidi Boubker,Urbain,Ensemble,Indicateur conjoncturel de fécondité,1.92
Oriental -> Jerada -> Sidi Boubker,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.9
Oriental -> Jerada -> Sidi Boubker,Ensemble,Féminin,Indicateur conjoncturel de fécondité,1.8
Oriental -> Jerada -> Sidi Boubker,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,1.8
Oriental -> Jerada -> Sidi Boubker,Rural,Féminin,Indicateur conjoncturel de fécondité,1.47
Oriental -> Jerada -> Sidi Boubker,Rural,Ensemble,Indicateur conjoncturel de fécondité,1.47
Oriental -> Jerada -> Sidi Boubker,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.3
Oriental -> Jerada -> Sidi Boubker,Urbain,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),1.1
Oriental -> Jerada -> Sidi Boubker,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.8
Oriental -> Jerada -> Sidi Boubker,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.0
